id,label,length,hashtags,mentions,urls,upper_ratio,word_count,avg_word_length,digit_count,punctuation_count,pvi,suspicious,confidence,explanation,risk_level,dbscan_suspicious,hybrid_suspicious
755447443009916929,unverified,97,0,0,0,0.0618556701030927,17,4.764705882352941,0,0,0.0,False,0.0460687870789547,,Low,False,False
761675705956655109,non-rumor,88,0,0,0,0.0681818181818181,13,5.846153846153846,0,1,0.0,False,0.027513229498859,,Low,False,False
348209998565879810,false,113,0,0,0,0.0,20,4.7,0,2,0.0,False,0.0301834008913918,,Low,False,False
489887806018183168,false,93,1,0,0,0.064516129032258,12,6.833333333333333,2,0,0.0833333333333333,False,0.1063770561163088,,Low,False,False
489841070818488320,false,81,1,0,0,0.074074074074074,14,4.857142857142857,4,0,0.0714285714285714,False,0.08929039033816,,Low,False,False
364589696573124609,false,62,0,0,0,0.0483870967741935,9,6.0,0,0,0.0,False,0.0611769221605405,,Low,False,False
688763993633107968,non-rumor,102,1,1,0,0.0294117647058823,20,4.15,0,1,0.1,False,0.0955441958890348,,Low,False,False
693272659447119873,non-rumor,83,0,0,0,0.072289156626506,12,6.0,6,1,0.0,False,0.132344969457805,,Low,False,False
524168442841010176,false,63,0,0,0,0.0952380952380952,14,3.5714285714285716,0,1,0.0,False,0.0683927750817222,,Low,False,False
705092738224525312,unverified,88,1,0,0,0.034090909090909,13,5.846153846153846,0,0,0.0769230769230769,False,0.0751345889971217,,Low,False,False
509084603617792001,false,116,2,0,0,0.0258620689655172,22,4.318181818181818,0,1,0.0909090909090909,False,0.1082789399846973,,Low,False,False
693533469922693120,non-rumor,64,1,1,0,0.09375,8,7.125,1,2,0.25,False,0.1203324994548741,,Low,True,True
510918747188514816,true,85,1,0,0,0.0,14,5.142857142857143,0,1,0.0714285714285714,False,0.0884236400193957,,Low,False,False
525301290218553344,true,88,0,0,0,0.0681818181818181,14,5.357142857142857,0,0,0.0,False,0.0178540119263611,,Low,False,False
500394061887709184,unverified,140,1,0,0,0.0,26,4.423076923076923,0,3,0.0384615384615384,False,0.1028200836448054,,Low,False,False
724661834419048448,unverified,85,0,0,0,0.0352941176470588,15,4.733333333333333,0,1,0.0,False,0.0354497697346702,,Low,False,False
757190314880884736,unverified,119,0,0,0,0.0252100840336134,21,4.714285714285714,0,7,0.0,False,0.1618440992960511,,Low,False,False
692780496590254081,non-rumor,98,0,0,0,0.0612244897959183,16,5.1875,0,0,0.0,False,0.0397869622745472,,Low,False,False
761381302260031489,non-rumor,27,0,1,0,0.1111111111111111,4,6.0,0,2,0.25,True,0.2202590131504313,"mentions, upper_ratio, pvi",Low,True,True
644321231618076673,non-rumor,70,2,0,0,0.0,9,6.888888888888889,3,2,0.2222222222222222,False,0.1400896869499625,,Low,True,True
775672628493357057,unverified,119,1,2,0,0.0252100840336134,16,6.5,0,1,0.1875,False,0.090811957715362,,Low,False,False
693240976970752004,non-rumor,80,1,1,0,0.075,14,4.785714285714286,0,0,0.1428571428571428,False,0.0869197322352884,,Low,False,False
551575491430211584,true,101,0,1,0,0.0297029702970297,15,5.8,2,2,0.0666666666666666,False,0.0879420075062728,,Low,False,False
380140114552188928,false,76,0,0,0,0.0394736842105263,14,4.5,2,2,0.0,False,0.0508766453354793,,Low,False,False
273182568298450945,false,63,0,0,0,0.0476190476190476,11,4.818181818181818,2,0,0.0,False,0.0385044816877589,,Low,False,False
80084555733803009,false,91,1,0,0,0.0329670329670329,11,7.363636363636363,0,0,0.0909090909090909,False,0.1214778810743949,,Low,False,False
522534012544638976,unverified,51,0,0,0,0.1176470588235294,9,4.777777777777778,0,0,0.0,False,0.0846585325820964,,Low,False,False
725983128444129280,unverified,90,2,0,0,0.0666666666666666,14,5.5,2,1,0.1428571428571428,False,0.092191888184012,,Low,False,False
500327106824245249,unverified,135,1,0,0,0.0,23,4.913043478260869,0,1,0.0434782608695652,False,0.0718935148699258,,Low,False,False
692745208421679104,non-rumor,118,0,2,0,0.0254237288135593,18,5.611111111111111,0,4,0.1111111111111111,False,0.16723579049447,,Low,False,False
489798752358916096,false,79,0,0,0,0.0759493670886076,13,5.153846153846154,2,0,0.0,False,0.0201570499122005,,Low,False,False
427831952826449920,true,55,0,0,0,0.0545454545454545,8,6.0,0,0,0.0,False,0.0718459140285457,,Low,False,False
552821069036670976,unverified,98,2,0,0,0.0306122448979591,15,5.6,1,0,0.1333333333333333,False,0.0926317973629187,,Low,False,False
527138218505175040,true,120,0,0,0,0.025,20,5.05,0,2,0.0,False,0.018458480508021,,Low,False,False
766808183696351233,unverified,112,0,1,0,0.0267857142857142,18,5.277777777777778,2,1,0.0555555555555555,False,0.0687166389747108,,Low,False,False
538729383662338049,false,132,1,1,0,0.0,22,5.045454545454546,0,1,0.0909090909090909,False,0.1013817498210833,,Low,False,False
514540926640087040,false,60,0,0,0,0.1,12,4.083333333333333,1,0,0.0,False,0.0567491528747897,,Low,False,False
723511860516016128,unverified,94,1,0,0,0.0638297872340425,16,4.9375,0,1,0.0625,False,0.0545994716531618,,Low,False,False
684118654418419712,non-rumor,77,0,1,0,0.0779220779220779,11,6.090909090909091,0,2,0.0909090909090909,False,0.1015767193359125,,Low,False,False
534543768653807618,false,102,0,0,0,0.0588235294117647,18,4.722222222222222,0,1,0.0,False,0.0529163276095583,,Low,False,False
516705572373397504,unverified,137,0,0,0,0.0,22,5.2727272727272725,0,2,0.0,False,0.058528953804792,,Low,False,False
693718533239365633,non-rumor,97,0,0,0,0.0618556701030927,19,4.157894736842105,3,0,0.0,False,0.0920311360943047,,Low,False,False
691986377584549888,non-rumor,68,1,0,0,0.088235294117647,12,4.75,0,1,0.0833333333333333,False,0.0542096143900446,,Low,False,False
524152657783820288,false,112,0,1,0,0.0267857142857142,17,5.647058823529412,0,0,0.0588235294117647,False,0.0956875491366716,,Low,False,False
501934077612941312,unverified,137,0,0,0,0.0,18,6.666666666666667,0,7,0.0,False,0.1928493716686875,,Low,True,True
525033697045925888,true,96,0,0,0,0.0625,17,4.705882352941177,3,3,0.0,False,0.0738355380421265,,Low,False,False
407169885345943552,true,94,0,0,0,0.0,18,4.277777777777778,0,2,0.0,False,0.0498080009724719,,Low,False,False
489800427152879616,false,95,0,0,0,0.0631578947368421,16,5.0,0,0,0.0,False,0.0344502517784537,,Low,False,False
523888836456108032,true,100,0,0,0,0.06,16,5.3125,0,1,0.0,False,0.0404523607571608,,Low,False,False
427690961280696320,true,85,0,0,0,0.0352941176470588,14,5.142857142857143,4,0,0.0,False,0.0829807758340498,,Low,False,False
521769631519092736,unverified,95,1,0,0,0.0631578947368421,16,5.0,0,2,0.0625,False,0.0669103091616128,,Low,False,False
692727606718824448,non-rumor,108,0,0,0,0.0277777777777777,19,4.7368421052631575,0,1,0.0,False,0.0269912354870463,,Low,False,False
650975967146602496,unverified,137,0,0,0,0.0,25,4.52,1,2,0.0,False,0.0748300819127563,,Low,False,False
549599086073368576,false,86,0,0,0,0.0697674418604651,16,4.4375,0,0,0.0,False,0.0323834191293405,,Low,False,False
693185488644149248,non-rumor,87,0,0,0,0.0689655172413793,16,4.5,2,0,0.0,False,0.0398766747311879,,Low,False,False
372914976102834176,false,116,0,0,0,0.0258620689655172,18,5.5,0,2,0.0,False,0.025569748295743,,Low,False,False
534303066867367937,false,85,0,0,0,0.0705882352941176,13,5.615384615384615,0,1,0.0,False,0.0154331719240235,,Low,False,False
688110059553861634,non-rumor,117,1,1,0,0.0256410256410256,20,4.9,0,1,0.1,False,0.0858708869973558,,Low,False,False
523123779124600833,false,103,1,0,0,0.029126213592233,13,7.0,3,1,0.0769230769230769,False,0.1218843789074102,,Low,False,False
525116411887513602,true,100,0,0,0,0.06,15,5.733333333333333,0,1,0.0,False,0.0442190236221648,,Low,False,False
407211258304552960,true,78,0,0,0,0.0384615384615384,16,3.9375,0,0,0.0,False,0.0592749315050196,,Low,False,False
557885928417816576,false,96,1,0,0,0.03125,15,5.466666666666667,0,2,0.0666666666666666,False,0.0616982728763107,,Low,False,False
524991240270807042,true,140,1,0,0,0.0,24,4.875,0,1,0.0416666666666666,False,0.0836415674808544,,Low,False,False
693549273468764160,non-rumor,78,0,1,0,0.0769230769230769,15,4.266666666666667,0,1,0.0666666666666666,False,0.0792042951166965,,Low,False,False
370855596050108416,false,117,0,1,0,0.0256410256410256,14,7.428571428571429,0,1,0.0714285714285714,False,0.1281864731256166,,Low,False,False
436001434212249600,false,104,0,0,0,0.0288461538461538,19,4.526315789473684,0,1,0.0,False,0.0323342548029897,,Low,False,False
689208632148365314,non-rumor,60,0,0,0,0.05,10,5.1,0,1,0.0,False,0.0324583452370075,,Low,False,False
524958992330522624,true,95,0,0,0,0.0631578947368421,16,5.0,0,1,0.0,False,0.0299973609648189,,Low,False,False
693068611951300608,non-rumor,21,0,0,0,0.1428571428571428,4,4.5,0,2,0.0,False,0.1823707294137531,,Low,False,False
531659884430106624,true,59,0,0,0,0.0508474576271186,11,4.454545454545454,0,2,0.0,False,0.0484901937019758,,Low,False,False
509463933564891137,true,117,0,0,0,0.0256410256410256,21,4.619047619047619,1,3,0.0,False,0.0273858399920865,,Low,False,False
524926472432410625,unverified,106,0,0,0,0.0283018867924528,17,5.294117647058823,0,1,0.0,False,0.0353212286334027,,Low,False,False
693643778033344512,non-rumor,79,1,0,0,0.0759493670886076,12,5.666666666666667,0,0,0.0833333333333333,False,0.0569068370194368,,Low,False,False
690296550803636224,non-rumor,118,0,1,0,0.0254237288135593,21,4.666666666666667,0,0,0.0476190476190476,False,0.0893070661469893,,Low,False,False
500363740311982081,unverified,113,1,0,0,0.0,21,4.428571428571429,0,1,0.0476190476190476,False,0.053698231989271,,Low,False,False
658755852199927808,unverified,69,0,0,0,0.0869565217391304,13,4.384615384615385,0,1,0.0,False,0.0241966079265289,,Low,False,False
748543642323783681,unverified,100,0,0,0,0.06,19,4.315789473684211,2,2,0.0,False,0.0506148741923842,,Low,False,False
524227209976745984,false,52,0,0,0,0.0576923076923076,10,4.3,2,3,0.0,False,0.0894104416653702,,Low,False,False
732004388181434368,unverified,66,0,0,0,0.0454545454545454,10,5.7,0,1,0.0,False,0.0407793761457295,,Low,False,False
684878165714563072,non-rumor,86,0,0,0,0.0348837209302325,16,4.4375,6,3,0.0,False,0.1333064499030157,,Low,False,False
532275383430041600,true,61,0,0,0,0.0983606557377049,12,4.166666666666667,2,0,0.0,False,0.0595230340080137,,Low,False,False
513749585391390720,true,75,0,0,0,0.08,13,4.846153846153846,0,0,0.0,False,0.0103903718478324,,Low,False,False
534409916560461825,false,102,0,0,0,0.0588235294117647,17,5.0588235294117645,0,2,0.0,False,0.0483320428288995,,Low,False,False
538193964479045633,unverified,85,2,1,0,0.0705882352941176,15,4.733333333333333,2,0,0.2,False,0.0841358953409522,,Low,True,True
693234925252775936,non-rumor,52,0,0,0,0.1153846153846153,10,4.3,0,1,0.0,False,0.0798067631549843,,Low,False,False
553136604882014208,false,101,1,0,0,0.0594059405940594,15,5.8,0,0,0.0666666666666666,False,0.0727568624270508,,Low,False,False
687786822475366401,non-rumor,96,0,0,0,0.0625,19,4.105263157894737,0,1,0.0,False,0.0704031793581905,,Low,False,False
525009850104037376,true,94,2,0,0,0.0638297872340425,14,5.785714285714286,0,0,0.1428571428571428,False,0.0909276305333599,,Low,False,False
436195672677953536,false,120,0,0,0,0.025,19,5.368421052631579,0,0,0.0,False,0.0570348968385159,,Low,False,False
521772674155286528,unverified,92,3,0,0,0.0652173913043478,14,5.642857142857143,0,0,0.2142857142857142,False,0.1244523062359283,,Low,True,True
727187859367546880,unverified,92,5,0,0,0.0652173913043478,12,6.75,0,1,0.4166666666666667,True,0.2760645083762594,"hashtags, avg_word_length, pvi",Low,True,True
348203818741272576,true,118,0,0,0,0.0254237288135593,19,5.2631578947368425,14,3,0.0,True,0.3376876169413577,"length, digit_count, punctuation_count",Medium,True,True
522654603675176960,unverified,76,0,0,0,0.0789473684210526,13,4.923076923076923,0,0,0.0,False,0.0088219832818326,,Low,False,False
692098463262216192,non-rumor,28,1,0,0,0.1071428571428571,5,4.8,0,0,0.2,False,0.1808686488700769,,Low,True,True
524962676665888769,true,66,1,0,0,0.0454545454545454,11,5.090909090909091,0,1,0.0909090909090909,False,0.059944891958832,,Low,False,False
505657661120348163,false,38,0,0,0,0.0789473684210526,8,3.875,4,0,0.0,False,0.1270553945328097,,Low,True,True
386998038004113409,false,118,0,0,0,0.0254237288135593,23,4.173913043478261,0,2,0.0,False,0.0479509129006854,,Low,False,False
683731779342188545,non-rumor,62,1,0,0,0.0967741935483871,8,6.875,0,0,0.125,False,0.1337816367036124,,Low,False,False
527947775905103872,true,99,0,0,0,0.0606060606060606,18,4.555555555555555,0,1,0.0,False,0.0564603358202205,,Low,False,False
692374052082708480,non-rumor,18,0,0,0,0.1666666666666666,3,5.333333333333333,0,0,0.0,True,0.211875734233166,upper_ratio,Low,True,True
747275598347837440,unverified,110,2,0,0,0.0272727272727272,16,5.9375,4,0,0.125,False,0.128148162035984,,Low,False,False
532231906364911616,true,58,0,0,0,0.1034482758620689,12,3.9166666666666665,2,0,0.0,False,0.0740245005307464,,Low,False,False
568075025418317826,true,70,1,0,0,0.0857142857142857,10,6.1,0,1,0.1,False,0.081632573034566,,Low,False,False
774833492865593344,unverified,120,1,1,0,0.025,18,5.722222222222222,0,2,0.1111111111111111,False,0.0776892970378025,,Low,False,False
760928376668454912,unverified,117,0,0,0,0.0256410256410256,18,5.555555555555555,0,3,0.0,False,0.0392507557987018,,Low,False,False
728013148788154368,unverified,68,0,0,0,0.088235294117647,11,5.2727272727272725,0,0,0.0,False,0.0279131486436286,,Low,False,False
532297096356167680,true,88,0,0,0,0.0681818181818181,17,4.235294117647059,2,1,0.0,False,0.0506033680870639,,Low,False,False
511918957255991296,false,98,5,0,0,0.0612244897959183,16,5.1875,0,0,0.3125,True,0.2530916924094741,"hashtags, pvi",Low,True,True
489975398151618560,false,100,1,0,0,0.06,16,5.3125,2,0,0.0625,False,0.0719322682662011,,Low,False,False
764573523713011713,non-rumor,118,0,1,0,0.0254237288135593,18,5.611111111111111,0,0,0.0555555555555555,False,0.0933229367281756,,Low,False,False
693673606279229440,non-rumor,51,0,0,0,0.1176470588235294,9,4.777777777777778,1,0,0.0,False,0.0836394965568428,,Low,False,False
517053056211357696,true,137,0,0,0,0.0,27,4.111111111111111,3,3,0.0,False,0.1146632762956463,,Low,False,False
538760398003253248,false,102,2,2,0,0.0588235294117647,11,8.363636363636363,0,0,0.3636363636363636,False,0.1774235987177,,Low,True,True
691656866972209152,non-rumor,71,0,0,0,0.0845070422535211,12,5.0,0,1,0.0,False,0.0101552413826372,,Low,False,False
552661209204260864,true,96,0,0,0,0.0625,15,5.466666666666667,0,0,0.0,False,0.0350176470743795,,Low,False,False
521821037726797824,false,58,0,0,0,0.1034482758620689,10,4.9,0,0,0.0,False,0.0558577749864531,,Low,False,False
525040767317082113,true,111,0,0,0,0.027027027027027,16,6.0,2,1,0.0,False,0.0556146827234861,,Low,False,False
723644048867774464,unverified,59,0,0,0,0.1016949152542373,11,4.454545454545454,0,0,0.0,False,0.0537366325011923,,Low,False,False
525300042207612928,true,88,0,0,0,0.0681818181818181,12,6.416666666666667,0,0,0.0,False,0.0586414342723272,,Low,False,False
524948703850029056,true,99,0,0,0,0.0303030303030303,16,5.25,1,0,0.0,False,0.0609663548735551,,Low,False,False
742050150307246080,unverified,109,0,0,0,0.0275229357798165,19,4.7894736842105265,0,5,0.0,False,0.0898965636363206,,Low,False,False
427662266993889280,true,102,0,0,0,0.0294117647058823,16,5.4375,4,0,0.0,False,0.0916878362088236,,Low,False,False
521835345059389440,false,86,0,0,0,0.0697674418604651,16,4.4375,2,0,0.0,False,0.0406820113675509,,Low,False,False
520244836084228096,false,83,0,0,0,0.072289156626506,16,4.25,2,2,0.0,False,0.0539607017221409,,Low,False,False
516434071631974400,unverified,83,2,0,0,0.036144578313253,13,5.461538461538462,0,1,0.1538461538461538,False,0.0858792581365918,,Low,False,False
690431187916099584,non-rumor,90,0,0,0,0.0333333333333333,17,4.352941176470588,0,0,0.0,False,0.0626123177380289,,Low,False,False
560207034545889281,false,42,0,0,0,0.0,10,3.3,1,1,0.0,False,0.1360446418550217,,Low,False,False
407169699559247872,true,93,1,0,0,0.064516129032258,13,6.230769230769231,0,2,0.0769230769230769,False,0.0834740804191537,,Low,False,False
407233172380733441,true,80,2,0,0,0.0375,14,4.785714285714286,0,0,0.1428571428571428,False,0.1127232104303508,,Low,False,False
527295015643394048,true,80,0,0,0,0.075,15,4.4,0,0,0.0,False,0.025056408339623,,Low,False,False
536826622725218304,true,70,0,0,0,0.0857142857142857,13,4.461538461538462,4,1,0.0,False,0.0748628141079932,,Low,False,False
749286768554438658,unverified,95,0,0,0,0.0631578947368421,17,4.647058823529412,1,2,0.0,False,0.052819480509053,,Low,False,False
514067907475959808,false,94,0,0,0,0.0319148936170212,17,4.588235294117647,0,0,0.0,False,0.0630800421037826,,Low,False,False
534337548680978432,false,85,0,0,0,0.0705882352941176,13,5.615384615384615,0,1,0.0,False,0.0154331719240235,,Low,False,False
377002232257855488,false,52,0,0,0,0.0,10,4.3,1,3,0.0,False,0.1256836433808289,,Low,False,False
563123548857053184,false,100,0,2,0,0.06,12,7.416666666666667,0,0,0.1666666666666666,False,0.1367097298723599,,Low,True,True
524925033626738688,true,55,0,0,0,0.0545454545454545,10,4.6,0,2,0.0,False,0.0533985274908038,,Low,False,False
524685073979678721,true,82,0,0,0,0.073170731707317,16,4.1875,0,0,0.0,False,0.0386129351838388,,Low,False,False
524976526891417600,true,120,0,0,0,0.025,21,4.761904761904762,0,2,0.0,False,0.0230836031764064,,Low,False,False
489836271049928704,false,102,1,0,0,0.0588235294117647,16,5.4375,4,1,0.0625,False,0.0953999648632727,,Low,False,False
687674548712505346,non-rumor,70,0,0,0,0.0857142857142857,12,4.916666666666667,0,0,0.0,False,0.0183668704959319,,Low,False,False
407164247768977409,true,95,0,0,0,0.0,18,4.333333333333333,0,3,0.0,False,0.0564967197313953,,Low,False,False
531676808836833280,true,101,0,0,0,0.0594059405940594,18,4.666666666666667,0,2,0.0,False,0.0476927697023608,,Low,False,False
686493272806576128,non-rumor,83,0,0,0,0.072289156626506,14,5.0,0,1,0.0,False,0.0021105495493107,,Low,False,False
407198255793987584,true,59,0,0,0,0.0,12,4.0,4,2,0.0,False,0.1353161860723976,,Low,True,True
525305690257379328,true,46,0,0,0,0.1304347826086956,9,4.222222222222222,0,0,0.0,False,0.1111003258538923,,Low,False,False
524178388282802176,false,48,0,0,0,0.125,8,5.125,0,1,0.0,False,0.0990349343353682,,Low,False,False
538133250066366464,unverified,104,0,0,0,0.0288461538461538,19,4.526315789473684,3,2,0.0,False,0.0359006572469102,,Low,False,False
514148279601606656,true,94,0,0,0,0.0319148936170212,13,6.3076923076923075,0,0,0.0,False,0.0739712615452074,,Low,False,False
693537938425171968,non-rumor,87,0,0,0,0.0689655172413793,16,4.5,0,1,0.0,False,0.0267998018342741,,Low,False,False
693284114724700160,non-rumor,73,0,0,0,0.0821917808219178,13,4.6923076923076925,0,0,0.0,False,0.01510782081213,,Low,False,False
380055172896272384,false,109,0,0,0,0.0,20,4.5,2,1,0.0,False,0.0383628856747656,,Low,False,False
436074888638763008,false,92,0,0,0,0.0326086956521739,16,4.8125,0,0,0.0,False,0.0521314348179605,,Low,False,False
553040930144792576,false,75,0,0,0,0.04,11,5.909090909090909,0,0,0.0,False,0.0474504103563736,,Low,False,False
727179214546456577,unverified,98,0,0,0,0.0306122448979591,16,5.1875,2,1,0.0,False,0.0419301424338231,,Low,False,False
692566765822435328,non-rumor,116,0,0,0,0.0258620689655172,21,4.571428571428571,0,4,0.0,False,0.0621229671430919,,Low,False,False
693822949456007169,non-rumor,71,0,0,0,0.0845070422535211,12,5.0,0,1,0.0,False,0.0101552413826372,,Low,False,False
539052152602107904,false,137,0,0,0,0.0,27,4.111111111111111,3,0,0.0,False,0.1260703885396322,,Low,True,True
693217698482933760,non-rumor,83,0,2,0,0.072289156626506,12,6.0,0,3,0.1666666666666666,False,0.1344413434904802,,Low,True,True
699252269414354944,non-rumor,74,1,0,0,0.081081081081081,13,4.769230769230769,0,0,0.0769230769230769,False,0.0486051003587963,,Low,False,False
536808074431184896,true,62,0,0,0,0.0967741935483871,11,4.7272727272727275,4,1,0.0,False,0.0843816049677466,,Low,False,False
690954487322796032,non-rumor,93,1,0,0,0.032258064516129,16,4.875,2,2,0.0625,False,0.049821916304426,,Low,False,False
516371936604352513,unverified,117,0,1,0,0.0256410256410256,20,4.9,0,3,0.05,False,0.0709146241387039,,Low,False,False
523566838958284801,false,101,2,1,0,0.0297029702970297,13,6.846153846153846,7,2,0.2307692307692307,False,0.1606328098629612,,Low,True,True
651486105628463105,unverified,62,1,0,0,0.0483870967741935,10,5.3,1,4,0.1,False,0.1244460245351965,,Low,True,True
525411618231169025,true,101,0,0,0,0.0594059405940594,18,4.666666666666667,0,0,0.0,False,0.0609195198644814,,Low,False,False
692745861978263552,non-rumor,32,0,0,0,0.09375,6,4.5,0,3,0.0,False,0.1333661911279982,,Low,True,True
524181699043663872,false,63,1,0,0,0.0952380952380952,10,5.4,0,1,0.1,False,0.0753054903765682,,Low,False,False
692692529779707904,non-rumor,84,0,1,0,0.0714285714285714,15,4.666666666666667,0,0,0.0666666666666666,False,0.076105282853119,,Low,False,False
524972443308683264,unverified,79,0,0,0,0.0379746835443038,12,5.666666666666667,2,2,0.0,False,0.055627451910858,,Low,False,False
686701278785843200,non-rumor,86,1,1,0,0.0697674418604651,14,5.214285714285714,0,1,0.1428571428571428,False,0.0546152028429977,,Low,False,False
520299904934371328,true,119,0,0,0,0.0252100840336134,20,5.0,0,2,0.0,False,0.0175006447566448,,Low,False,False
524950507023245313,true,76,0,0,0,0.0789473684210526,13,4.923076923076923,0,0,0.0,False,0.0088219832818326,,Low,False,False
376982539132366848,false,52,0,0,0,0.0,10,4.3,1,3,0.0,False,0.1256836433808289,,Low,False,False
524947149134774272,true,108,2,0,0,0.0277777777777777,17,5.411764705882353,0,0,0.1176470588235294,False,0.1084589926666933,,Low,False,False
516313006427602944,unverified,99,2,1,0,0.0303030303030303,15,5.666666666666667,0,2,0.2,False,0.0295988647300775,,Low,False,False
528976109518721024,false,116,0,0,0,0.0258620689655172,20,4.85,0,3,0.0,False,0.0299084633437922,,Low,False,False
407209131351629824,true,97,0,0,0,0.0618556701030927,18,4.444444444444445,0,1,0.0,False,0.0558158455018275,,Low,False,False
531183173443801088,true,121,0,1,0,0.024793388429752,20,5.1,0,1,0.05,False,0.0707268201632786,,Low,False,False
621025025806577664,non-rumor,138,0,0,0,0.0,27,4.148148148148148,0,3,0.0,False,0.1092051229510706,,Low,False,False
693123067204243456,non-rumor,61,1,1,0,0.0983606557377049,10,5.2,0,1,0.2,False,0.1107139471144481,,Low,False,False
524593547807178753,true,82,0,0,0,0.073170731707317,14,4.928571428571429,0,0,0.0,False,0.0093954007707284,,Low,False,False
692453106622275585,non-rumor,57,0,3,0,0.0526315789473684,8,6.25,0,0,0.375,True,0.2480560975620776,"mentions, avg_word_length, pvi",Low,True,True
685232704774787072,non-rumor,74,0,0,0,0.081081081081081,13,4.769230769230769,0,0,0.0,False,0.0125078655245956,,Low,False,False
519867098945044480,false,71,0,0,0,0.0845070422535211,13,4.538461538461538,2,1,0.0,False,0.0265193621067503,,Low,False,False
685473149291479040,non-rumor,50,0,0,0,0.12,11,3.636363636363636,4,0,0.0,False,0.1323908401040007,,Low,False,False
514142113601437696,true,101,0,0,0,0.0594059405940594,20,4.1,0,3,0.0,False,0.0667493178584078,,Low,False,False
676586804242309121,unverified,101,0,0,0,0.0297029702970297,15,5.8,0,1,0.0,False,0.061799401592924,,Low,False,False
676970570160988160,non-rumor,137,1,1,0,0.0,24,4.75,31,0,0.0833333333333333,True,0.8326141465286852,"length, mentions, word_count, digit_count",Critical,True,True
504106473467944960,true,140,3,0,0,0.0,20,6.05,0,0,0.15,False,0.1760478131241754,,Low,True,True
509464271118688257,true,100,0,1,0,0.03,17,4.9411764705882355,1,0,0.0588235294117647,False,0.0883316361627223,,Low,False,False
407162181059612672,true,92,0,0,0,0.0326086956521739,19,3.8947368421052633,2,1,0.0,False,0.0586538841203698,,Low,False,False
515918632178577408,false,83,1,0,0,0.072289156626506,14,5.0,0,0,0.0714285714285714,False,0.0451750174991685,,Low,False,False
524646141938647043,false,111,0,0,0,0.027027027027027,18,5.222222222222222,0,2,0.0,False,0.0184793675356712,,Low,False,False
525285199530455040,unverified,92,0,0,0,0.0652173913043478,18,4.166666666666667,0,0,0.0,False,0.0603958239159569,,Low,False,False
767580827513397252,non-rumor,72,0,0,0,0.0833333333333333,11,5.636363636363637,0,1,0.0,False,0.0254980167115089,,Low,False,False
501768276523761666,false,98,0,0,0,0.0612244897959183,17,4.823529411764706,0,0,0.0,False,0.0470068125720342,,Low,False,False
691700082601758720,non-rumor,85,0,0,0,0.0705882352941176,17,4.0588235294117645,0,1,0.0,False,0.0476648349907718,,Low,False,False
566999951449001984,true,88,1,0,0,0.0681818181818181,15,4.933333333333334,0,2,0.0666666666666666,False,0.0581539912867604,,Low,False,False
726086935903494144,unverified,85,0,0,0,0.0352941176470588,14,5.142857142857143,3,2,0.0,False,0.0687251241523869,,Low,False,False
407182194206322689,true,58,0,0,0,0.1034482758620689,10,4.9,0,0,0.0,False,0.0558577749864531,,Low,False,False
665498651742085124,non-rumor,93,0,0,0,0.064516129032258,15,5.266666666666667,0,1,0.0,False,0.0219588768766426,,Low,False,False
495583434954514432,false,120,1,0,0,0.025,22,4.5,1,1,0.0454545454545454,False,0.0426715743284546,,Low,False,False
501774615837163521,false,101,1,1,0,0.0594059405940594,15,5.8,0,0,0.1333333333333333,False,0.0478875256179991,,Low,False,False
407212665350942720,true,54,0,0,0,0.0555555555555555,9,5.111111111111111,0,0,0.0,False,0.0487535067743258,,Low,False,False
513779458340569088,true,70,0,0,0,0.0428571428571428,12,4.916666666666667,0,0,0.0,False,0.0242983028749975,,Low,False,False
693501482721681408,non-rumor,112,0,0,0,0.0267857142857142,21,4.380952380952381,4,2,0.0,False,0.0628678073240185,,Low,False,False
707308274270539777,unverified,120,0,0,0,0.025,18,5.722222222222222,0,2,0.0,False,0.0346956262994266,,Low,False,False
500354773133299713,unverified,78,1,0,0,0.0384615384615384,15,4.266666666666667,4,1,0.0666666666666666,False,0.1018604485874045,,Low,False,False
543319210659971073,false,82,0,0,0,0.0365853658536585,15,4.533333333333333,0,0,0.0,False,0.0398401593630673,,Low,False,False
549975297160802304,unverified,119,0,2,0,0.0252100840336134,18,5.666666666666667,2,0,0.1111111111111111,False,0.1491994353686976,,Low,False,False
692922211338981377,non-rumor,115,0,0,0,0.0260869565217391,19,5.105263157894737,0,2,0.0,False,0.0151419282318602,,Low,False,False
516377014790782977,unverified,110,0,0,0,0.0272727272727272,16,5.9375,0,1,0.0,False,0.0564819769848463,,Low,False,False
537378640653475841,false,126,0,0,0,0.0,22,4.7727272727272725,6,3,0.0,False,0.1268066950603026,,Low,False,False
490136764619948032,false,88,1,0,0,0.0681818181818181,15,4.933333333333334,2,0,0.0666666666666666,False,0.0559491128646904,,Low,False,False
553461741917863936,unverified,98,1,0,0,0.0612244897959183,16,5.1875,0,0,0.0625,False,0.0628101006771463,,Low,False,False
687956181646753792,non-rumor,113,0,0,0,0.0265486725663716,20,4.7,4,1,0.0,False,0.0625465466053071,,Low,False,False
689555819059351552,non-rumor,113,0,0,0,0.0265486725663716,16,6.125,0,0,0.0,False,0.0815775386669053,,Low,False,False
716424773216022530,unverified,119,1,3,0,0.0252100840336134,17,6.0588235294117645,0,2,0.2352941176470588,False,0.1782022252635633,,Low,True,True
