id,label,length,hashtags,mentions,urls,upper_ratio,word_count,avg_word_length,digit_count,punctuation_count,pvi,parent_id,timestamp,num_children,cascade_depth,time_diff,avg_time_gap,burstiness
514039286845698048,true,99,0,0,0,0.06060606060606061,17,4.882352941176471,0,1,0.0,,217,0,1,1.0,1.0,0.0
509464217549021184,true,65,0,0,0,0.046153846153846156,10,5.6,0,1,0.0,,218,0,1,1.0,1.0,0.0
489794696013967360,false,89,0,0,0,0.06741573033707865,13,5.923076923076923,0,0,0.0,,219,0,1,1.0,1.0,0.0
547509900130021377,false,60,0,0,0,0.05,11,4.545454545454546,0,1,0.0,,220,0,1,1.0,1.0,0.0
715671763808493569,unverified,136,0,0,0,0.0,20,5.85,2,2,0.0,,221,0,2,1.0,1.0,0.0
693899062098137088,non-rumor,116,0,0,0,0.02586206896551724,19,5.157894736842105,2,1,0.0,,222,0,2,1.0,1.0,0.0
553518472798683136,unverified,104,0,0,0,0.028846153846153848,18,4.833333333333333,0,0,0.0,,223,0,2,1.0,1.0,0.0
689922870689009664,non-rumor,89,0,0,0,0.06741573033707865,16,4.625,0,2,0.0,,224,0,1,1.0,1.0,0.0
691632933170450435,non-rumor,102,0,0,0,0.029411764705882353,14,6.357142857142857,0,0,0.0,,225,0,2,1.0,1.0,0.0
532197572698320896,true,65,0,0,0,0.046153846153846156,13,4.076923076923077,2,0,0.0,,226,0,1,1.0,1.0,0.0
504478567062056962,false,78,0,0,0,0.038461538461538464,13,5.076923076923077,4,2,0.0,,227,0,1,1.0,1.0,0.0
516856061182345216,false,140,0,1,0,0.0,23,5.130434782608695,0,5,0.043478260869565216,,228,1,2,1.0,1.0,0.0
656361703664451585,unverified,120,0,0,0,0.025,25,3.84,9,3,0.0,,229,0,2,1.0,1.0,0.0
539254751343681536,false,94,0,5,0,0.06382978723404255,11,7.636363636363637,2,1,0.45454545454545453,,230,5,1,1.0,1.0,0.0
714560810266132480,unverified,119,0,0,0,0.025210084033613446,20,5.0,0,2,0.0,,231,0,2,1.0,1.0,0.0
501785003144273921,false,110,1,0,0,0.02727272727272727,18,5.166666666666667,0,1,0.05555555555555555,,232,1,2,1.0,1.0,0.0
689833530197671936,non-rumor,94,0,0,0,0.06382978723404255,17,4.588235294117647,8,2,0.0,,233,0,1,1.0,1.0,0.0
489902412900343809,false,98,1,0,0,0.061224489795918366,17,4.823529411764706,2,0,0.058823529411764705,,234,1,1,1.0,1.0,0.0
491200302365040640,false,94,1,0,0,0.06382978723404255,17,4.588235294117647,3,2,0.058823529411764705,,235,1,1,1.0,1.0,0.0
534205316620382208,true,82,0,0,0,0.07317073170731707,18,3.611111111111111,0,0,0.0,,236,0,1,1.0,1.0,0.0
526459255147491328,false,85,0,0,0,0.07058823529411765,17,4.0588235294117645,0,2,0.0,,237,0,1,1.0,1.0,0.0
691976624665919488,non-rumor,95,0,0,0,0.06315789473684211,18,4.333333333333333,0,4,0.0,,238,0,1,1.0,1.0,0.0
552457656666185728,true,99,0,0,0,0.06060606060606061,18,4.555555555555555,0,0,0.0,,239,0,1,1.0,1.0,0.0
722885778448121857,unverified,80,0,1,0,0.075,14,4.785714285714286,0,1,0.07142857142857142,,240,1,1,1.0,1.0,0.0
525041127343550464,true,118,0,0,0,0.025423728813559324,21,4.666666666666667,0,2,0.0,,241,0,2,1.0,1.0,0.0
706933939953344514,unverified,59,0,0,0,0.05084745762711865,8,6.5,0,0,0.0,,242,0,1,1.0,1.0,0.0
503609826128044032,unverified,90,0,0,0,0.03333333333333333,15,5.066666666666666,2,1,0.0,,243,0,1,1.0,1.0,0.0
544698560655400961,false,119,0,0,0,0.025210084033613446,22,4.454545454545454,4,2,0.0,,244,0,2,1.0,1.0,0.0
500290456845299714,unverified,120,1,0,0,0.025,22,4.5,2,2,0.045454545454545456,,245,1,2,1.0,1.0,0.0
714755546285477888,unverified,108,0,0,0,0.027777777777777776,14,6.785714285714286,0,0,0.0,,246,0,2,1.0,1.0,0.0
532255606623989760,false,100,1,2,0,0.06,14,6.214285714285714,0,1,0.21428571428571427,,247,3,2,1.0,1.0,0.0
693118410444636161,non-rumor,58,0,0,0,0.10344827586206896,10,4.9,2,3,0.0,,248,0,1,1.0,1.0,0.0
509077805296914432,false,66,3,0,0,0.045454545454545456,12,4.583333333333333,0,0,0.25,,249,3,1,1.0,1.0,0.0
553164985460068352,unverified,100,1,0,0,0.06,15,5.733333333333333,0,0,0.06666666666666667,,250,1,2,1.0,1.0,0.0
534763214106820608,false,91,0,0,0,0.06593406593406594,14,5.571428571428571,0,1,0.0,,251,0,1,1.0,1.0,0.0
407184707118309376,true,95,0,0,0,0.031578947368421054,16,5.0,0,0,0.0,,252,0,1,1.0,1.0,0.0
531543620856197121,unverified,89,1,0,0,0.06741573033707865,13,5.923076923076923,0,1,0.07692307692307693,,253,1,1,1.0,1.0,0.0
524961721744900097,true,140,2,0,0,0.0,22,5.409090909090909,0,2,0.09090909090909091,,254,2,2,1.0,1.0,0.0
531193369465470976,unverified,100,0,0,0,0.06,13,6.769230769230769,0,0,0.0,,255,0,2,1.0,1.0,0.0
377519445578895360,false,104,2,1,0,0.028846153846153848,17,5.176470588235294,0,6,0.17647058823529413,,256,3,2,1.0,1.0,0.0
693722259740069889,non-rumor,71,0,0,0,0.0,13,4.538461538461538,2,0,0.0,,257,0,1,1.0,1.0,0.0
763428684850094080,unverified,85,0,0,0,0.03529411764705882,13,5.615384615384615,0,1,0.0,,258,0,1,1.0,1.0,0.0
688757736310484994,non-rumor,114,1,1,0,0.02631578947368421,18,5.388888888888889,0,3,0.1111111111111111,,259,2,2,1.0,1.0,0.0
538408710084001793,true,95,0,0,0,0.06315789473684211,19,4.052631578947368,0,0,0.0,,260,0,1,1.0,1.0,0.0
752875379765968897,unverified,115,0,0,0,0.0,22,4.2727272727272725,0,3,0.0,,261,0,2,1.0,1.0,0.0
742114513726623744,unverified,66,1,1,0,0.09090909090909091,10,5.7,0,0,0.2,,262,2,1,1.0,1.0,0.0
691064699853606913,non-rumor,84,2,0,0,0.07142857142857142,13,5.538461538461538,4,0,0.15384615384615385,,263,2,1,1.0,1.0,0.0
716457799392342018,unverified,92,0,0,0,0.06521739130434782,15,5.2,0,3,0.0,,264,0,1,1.0,1.0,0.0
499366666300846081,unverified,117,1,0,0,0.02564102564102564,21,4.619047619047619,0,3,0.047619047619047616,,265,1,2,1.0,1.0,0.0
778625026144792577,unverified,112,0,0,0,0.026785714285714284,18,5.277777777777778,0,0,0.0,,266,0,2,1.0,1.0,0.0
538218607822770176,true,120,1,0,0,0.025,24,4.041666666666667,0,0,0.041666666666666664,,267,1,2,1.0,1.0,0.0
715254040289021952,unverified,95,0,0,0,0.06315789473684211,15,5.4,0,0,0.0,,268,0,1,1.0,1.0,0.0
724624672604610562,unverified,104,0,1,0,0.028846153846153848,17,5.176470588235294,0,0,0.058823529411764705,,269,1,2,1.0,1.0,0.0
514081464171102208,false,65,0,0,0,0.09230769230769231,13,4.076923076923077,0,0,0.0,,270,0,1,1.0,1.0,0.0
524930365400821761,true,47,0,0,0,0.06382978723404255,9,4.333333333333333,1,1,0.0,,271,0,0,1.0,1.0,0.0
91728807081426944,false,138,1,0,0,0.0,24,4.791666666666667,0,6,0.041666666666666664,,272,1,2,1.0,1.0,0.0
767668607803359234,non-rumor,63,0,0,0,0.047619047619047616,12,4.333333333333333,0,0,0.0,,273,0,1,1.0,1.0,0.0
655432919595548672,unverified,82,0,0,0,0.036585365853658534,16,4.1875,0,0,0.0,,274,0,1,1.0,1.0,0.0
536827853669941248,true,92,0,0,0,0.06521739130434782,17,4.470588235294118,6,0,0.0,,275,0,1,1.0,1.0,0.0
767823175480647681,non-rumor,120,0,0,0,0.025,18,5.722222222222222,0,2,0.0,,276,0,2,1.0,1.0,0.0
742571519105077248,unverified,100,1,0,0,0.03,17,4.9411764705882355,0,0,0.058823529411764705,,277,1,2,1.0,1.0,0.0
693795905049329664,non-rumor,98,0,0,0,0.061224489795918366,17,4.823529411764706,0,0,0.0,,278,0,1,1.0,1.0,0.0
520630231531802624,false,102,1,0,0,0.058823529411764705,20,4.15,2,0,0.05,,279,1,2,1.0,1.0,0.0
535315394127728641,false,49,0,0,0,0.12244897959183673,9,4.555555555555555,0,0,0.0,,280,0,0,1.0,1.0,0.0
535148463609356288,unverified,96,0,0,0,0.0625,18,4.388888888888889,0,0,0.0,,281,0,1,1.0,1.0,0.0
524699123971534848,true,80,0,0,0,0.075,15,4.4,0,0,0.0,,282,0,1,1.0,1.0,0.0
407197113286545409,true,130,0,0,0,0.0,23,4.695652173913044,0,3,0.0,,283,0,2,1.0,1.0,0.0
507263441359613953,true,100,1,1,0,0.06,15,5.733333333333333,1,0,0.13333333333333333,,284,2,2,1.0,1.0,0.0
436215971272212480,false,115,0,0,0,0.02608695652173913,21,4.523809523809524,0,0,0.0,,285,0,2,1.0,1.0,0.0
692440373449396224,non-rumor,92,0,0,0,0.06521739130434782,14,5.642857142857143,0,2,0.0,,286,0,1,1.0,1.0,0.0
568571403756294144,false,75,1,0,0,0.04,10,6.6,0,0,0.1,,287,1,1,1.0,1.0,0.0
692451275930234880,non-rumor,88,0,0,0,0.06818181818181818,16,4.5625,0,0,0.0,,288,0,1,1.0,1.0,0.0
766299560415223808,non-rumor,116,0,0,0,0.02586206896551724,18,5.5,0,1,0.0,,289,0,2,1.0,1.0,0.0
514468018970034176,false,76,0,0,0,0.039473684210526314,14,4.5,1,0,0.0,,290,0,1,1.0,1.0,0.0
693509689418588160,non-rumor,86,1,0,0,0.06976744186046512,16,4.4375,0,1,0.0625,,291,1,1,1.0,1.0,0.0
537976883150077952,unverified,88,1,0,0,0.06818181818181818,14,5.357142857142857,2,0,0.07142857142857142,,292,1,1,1.0,1.0,0.0
521777301470871553,unverified,118,7,0,0,0.025423728813559324,17,6.0,0,1,0.4117647058823529,,293,7,2,1.0,1.0,0.0
689100941119848449,non-rumor,120,0,0,0,0.025,22,4.5,3,1,0.0,,294,0,2,1.0,1.0,0.0
518192429153783808,false,56,0,1,0,0.05357142857142857,9,5.333333333333333,0,2,0.1111111111111111,,295,1,1,1.0,1.0,0.0
514478918636535808,true,79,0,0,0,0.0759493670886076,13,5.153846153846154,0,0,0.0,,296,0,1,1.0,1.0,0.0
707786906189303808,unverified,116,0,0,0,0.02586206896551724,23,4.086956521739131,0,2,0.0,,297,0,2,1.0,1.0,0.0
691380348379201536,non-rumor,48,0,0,0,0.0625,10,3.9,0,1,0.0,,298,0,0,1.0,1.0,0.0
693091255685787648,non-rumor,97,0,0,0,0.030927835051546393,18,4.444444444444445,5,4,0.0,,299,0,1,1.0,1.0,0.0
551159366876147714,true,117,0,0,0,0.02564102564102564,19,5.2105263157894735,4,2,0.0,,300,0,2,1.0,1.0,0.0
524929106987991040,true,97,1,0,0,0.030927835051546393,16,5.125,0,2,0.0625,,301,1,1,1.0,1.0,0.0
524961908903149568,true,119,0,2,0,0.025210084033613446,18,5.666666666666667,2,3,0.1111111111111111,,302,2,2,1.0,1.0,0.0
764653644138450945,non-rumor,134,0,2,0,0.0,21,5.428571428571429,0,5,0.09523809523809523,,303,2,2,1.0,1.0,0.0
523026678419714048,true,90,0,0,0,0.03333333333333333,17,4.352941176470588,0,1,0.0,,304,0,1,1.0,1.0,0.0
436146437530075136,true,118,5,2,0,0.025423728813559324,20,4.95,0,0,0.35,,305,7,2,1.0,1.0,0.0
693830499047989248,non-rumor,66,0,0,0,0.045454545454545456,11,5.090909090909091,0,1,0.0,,306,0,1,1.0,1.0,0.0
407248574099894272,true,94,0,0,0,0.031914893617021274,15,5.333333333333333,1,0,0.0,,307,0,1,1.0,1.0,0.0
560442390805090307,false,100,2,1,0,0.06,15,5.733333333333333,0,1,0.2,,308,3,2,1.0,1.0,0.0
763524712853102596,unverified,114,1,0,0,0.02631578947368421,16,6.1875,0,1,0.0625,,309,1,2,1.0,1.0,0.0
554979642210549760,false,99,0,0,0,0.030303030303030304,17,4.882352941176471,2,0,0.0,,310,0,1,1.0,1.0,0.0
490080544949276672,false,88,1,0,0,0.06818181818181818,16,4.5625,2,0,0.0625,,311,1,1,1.0,1.0,0.0
537355288295518210,false,113,0,0,0,0.0,18,5.333333333333333,6,5,0.0,,312,0,2,1.0,1.0,0.0
553212962044149761,unverified,113,0,2,0,0.02654867256637168,17,5.705882352941177,2,1,0.11764705882352941,,313,2,2,1.0,1.0,0.0
554597409351671808,false,120,1,0,0,0.025,15,7.066666666666666,0,6,0.06666666666666667,,314,1,2,1.0,1.0,0.0
693785810311778304,non-rumor,83,0,0,0,0.07228915662650602,15,4.6,0,0,0.0,,315,0,1,1.0,1.0,0.0
733242244522725376,unverified,98,2,0,0,0.061224489795918366,12,7.25,0,0,0.16666666666666666,,316,2,1,1.0,1.0,0.0
509466295344304129,true,78,0,0,0,0.038461538461538464,11,6.181818181818182,1,0,0.0,,317,0,1,1.0,1.0,0.0
523126268603031552,true,99,0,0,0,0.06060606060606061,19,4.2631578947368425,0,3,0.0,,318,0,1,1.0,1.0,0.0
523555724807262208,false,117,2,0,0,0.02564102564102564,17,5.9411764705882355,5,1,0.11764705882352941,,319,2,2,1.0,1.0,0.0
532276693931945984,true,117,0,0,0,0.02564102564102564,23,4.130434782608695,2,1,0.0,,320,0,2,1.0,1.0,0.0
692746621218656258,non-rumor,140,2,0,0,0.0,24,4.875,2,0,0.08333333333333333,,321,2,2,1.0,1.0,0.0
714555825122107392,unverified,112,0,3,0,0.026785714285714284,14,7.071428571428571,0,0,0.21428571428571427,,322,3,2,1.0,1.0,0.0
407164597511393280,true,96,0,0,0,0.0,18,4.388888888888889,0,3,0.0,,323,0,1,1.0,1.0,0.0
519962130859429888,false,122,0,0,0,0.0,22,4.590909090909091,2,3,0.0,,324,0,2,1.0,1.0,0.0
778681502825451520,unverified,90,1,0,0,0.06666666666666667,15,5.066666666666666,0,0,0.06666666666666667,,325,1,1,1.0,1.0,0.0
528822281972498432,true,100,0,2,0,0.06,18,4.611111111111111,2,0,0.1111111111111111,,326,2,2,1.0,1.0,0.0
407188779255222273,true,75,0,0,0,0.04,12,5.333333333333333,0,0,0.0,,327,0,1,1.0,1.0,0.0
693600369281253376,non-rumor,117,0,0,0,0.02564102564102564,22,4.363636363636363,8,2,0.0,,328,0,2,1.0,1.0,0.0
518620083342835712,false,73,0,0,0,0.0410958904109589,14,4.285714285714286,2,0,0.0,,329,0,1,1.0,1.0,0.0
532928419051622400,unverified,118,0,0,0,0.025423728813559324,21,4.666666666666667,0,0,0.0,,330,0,2,1.0,1.0,0.0
740791134146965504,unverified,117,0,2,0,0.02564102564102564,15,6.866666666666666,1,2,0.13333333333333333,,331,2,2,1.0,1.0,0.0
692105324111761408,non-rumor,91,0,0,0,0.06593406593406594,16,4.75,0,3,0.0,,332,0,1,1.0,1.0,0.0
521098692326350848,false,100,0,0,0,0.06,16,5.3125,0,1,0.0,,333,0,2,1.0,1.0,0.0
427924694663454720,true,74,0,0,0,0.04054054054054054,12,5.25,0,0,0.0,,334,0,1,1.0,1.0,0.0
528389559441444864,false,98,2,0,0,0.061224489795918366,14,6.071428571428571,0,3,0.14285714285714285,,335,2,1,1.0,1.0,0.0
536547921542791170,true,92,0,0,0,0.06521739130434782,17,4.470588235294118,6,0,0.0,,336,0,1,1.0,1.0,0.0
525024066152169473,true,140,2,0,0,0.0,21,5.714285714285714,2,3,0.09523809523809523,,337,2,2,1.0,1.0,0.0
692759090469212160,non-rumor,49,0,0,0,0.12244897959183673,11,3.5454545454545454,0,0,0.0,,338,0,0,1.0,1.0,0.0
500280838710247424,unverified,111,1,0,0,0.0,17,5.588235294117647,0,0,0.058823529411764705,,339,1,2,1.0,1.0,0.0
693465666259656705,non-rumor,76,0,0,0,0.039473684210526314,11,6.0,0,0,0.0,,340,0,1,1.0,1.0,0.0
504387128013246465,true,59,0,0,0,0.1016949152542373,10,5.0,0,0,0.0,,341,0,1,1.0,1.0,0.0
500295393301647360,unverified,112,1,0,0,0.0,20,4.65,0,2,0.05,,342,1,2,1.0,1.0,0.0
524586367456919552,true,101,0,0,0,0.0594059405940594,16,5.375,0,0,0.0,,343,0,2,1.0,1.0,0.0
690145844318834689,non-rumor,25,1,0,0,0.12,3,7.666666666666667,0,0,0.3333333333333333,,344,1,0,1.0,1.0,0.0
500286058664579072,unverified,94,1,0,0,0.06382978723404255,13,6.3076923076923075,0,0,0.07692307692307693,,345,1,1,1.0,1.0,0.0
518981379963777025,false,118,0,1,0,0.025423728813559324,19,5.2631578947368425,2,0,0.05263157894736842,,346,1,2,1.0,1.0,0.0
499456140044824576,unverified,140,1,0,0,0.0,27,4.222222222222222,1,4,0.037037037037037035,,347,1,2,1.0,1.0,0.0
553008832784642048,false,79,0,0,0,0.0759493670886076,12,5.666666666666667,0,0,0.0,,348,0,1,1.0,1.0,0.0
489794369487380480,false,89,0,0,0,0.06741573033707865,13,5.923076923076923,0,0,0.0,,349,0,1,1.0,1.0,0.0
544333764814323713,unverified,89,2,0,0,0.033707865168539325,12,6.5,0,2,0.16666666666666666,,350,2,1,1.0,1.0,0.0
523558773345255424,false,140,1,0,0,0.0,21,5.714285714285714,5,3,0.047619047619047616,,351,1,2,1.0,1.0,0.0
767520433247809536,non-rumor,107,1,3,0,0.028037383177570093,12,8.0,0,2,0.3333333333333333,,352,4,2,1.0,1.0,0.0
555072815154475008,false,103,0,0,0,0.02912621359223301,17,5.117647058823529,2,0,0.0,,353,0,2,1.0,1.0,0.0
761027420849745920,non-rumor,93,0,0,0,0.06451612903225806,15,5.266666666666667,0,1,0.0,,354,0,1,1.0,1.0,0.0
531648145613398016,true,48,0,0,0,0.0625,8,5.125,0,1,0.0,,355,0,0,1.0,1.0,0.0
693411834808946688,non-rumor,84,0,0,0,0.07142857142857142,16,4.3125,4,0,0.0,,356,0,1,1.0,1.0,0.0
693032076543655936,non-rumor,83,1,0,0,0.07228915662650602,15,4.6,0,0,0.06666666666666667,,357,1,1,1.0,1.0,0.0
687734662249246724,non-rumor,91,0,0,0,0.06593406593406594,17,4.411764705882353,0,2,0.0,,358,0,1,1.0,1.0,0.0
531526274003771392,unverified,100,0,1,0,0.03,17,4.9411764705882355,1,0,0.058823529411764705,,359,1,2,1.0,1.0,0.0
407236151167025152,true,96,0,0,0,0.0,18,4.388888888888889,0,3,0.0,,360,0,1,1.0,1.0,0.0
655812191233417216,unverified,55,0,0,0,0.05454545454545454,11,4.090909090909091,1,0,0.0,,361,0,1,1.0,1.0,0.0
538137715293061120,unverified,69,0,0,0,0.08695652173913043,12,4.833333333333333,2,0,0.0,,362,0,1,1.0,1.0,0.0
538847758032310272,false,120,1,1,0,0.025,19,5.368421052631579,0,1,0.10526315789473684,,363,2,2,1.0,1.0,0.0
531131094276382720,unverified,100,3,0,0,0.0,17,4.9411764705882355,0,1,0.17647058823529413,,364,3,2,1.0,1.0,0.0
544154048950435840,false,94,0,0,0,0.06382978723404255,17,4.588235294117647,2,0,0.0,,365,0,1,1.0,1.0,0.0
727854332188577792,unverified,112,0,0,0,0.026785714285714284,17,5.647058823529412,0,0,0.0,,366,0,2,1.0,1.0,0.0
742012307694223361,unverified,60,1,0,0,0.05,11,4.545454545454546,0,1,0.09090909090909091,,367,1,1,1.0,1.0,0.0
707332312724283392,unverified,100,0,1,0,0.03,16,5.3125,0,2,0.0625,,368,1,2,1.0,1.0,0.0
387009577763360768,false,67,0,0,0,0.04477611940298507,10,5.8,0,1,0.0,,369,0,1,1.0,1.0,0.0
407192370040803329,true,32,0,0,0,0.1875,5,5.6,0,0,0.0,,370,0,0,1.0,1.0,0.0
516386101766782976,unverified,117,0,0,0,0.02564102564102564,19,5.2105263157894735,0,1,0.0,,371,0,2,1.0,1.0,0.0
407177474788057088,true,96,0,0,0,0.0,18,4.388888888888889,0,3,0.0,,372,0,1,1.0,1.0,0.0
523123023646175233,false,120,0,0,0,0.025,19,5.368421052631579,3,1,0.0,,373,0,2,1.0,1.0,0.0
755447443009916929,unverified,97,0,0,0,0.061855670103092786,17,4.764705882352941,0,0,0.0,,374,0,1,1.0,1.0,0.0
761675705956655109,non-rumor,88,0,0,0,0.06818181818181818,13,5.846153846153846,0,1,0.0,,375,0,1,1.0,1.0,0.0
348209998565879810,false,113,0,0,0,0.0,20,4.7,0,2,0.0,,376,0,2,1.0,1.0,0.0
489887806018183168,false,93,1,0,0,0.06451612903225806,12,6.833333333333333,2,0,0.08333333333333333,,377,1,1,1.0,1.0,0.0
489841070818488320,false,81,1,0,0,0.07407407407407407,14,4.857142857142857,4,0,0.07142857142857142,,378,1,1,1.0,1.0,0.0
364589696573124609,false,62,0,0,0,0.04838709677419355,9,6.0,0,0,0.0,,379,0,1,1.0,1.0,0.0
688763993633107968,non-rumor,102,1,1,0,0.029411764705882353,20,4.15,0,1,0.1,,380,2,2,1.0,1.0,0.0
693272659447119873,non-rumor,83,0,0,0,0.07228915662650602,12,6.0,6,1,0.0,,381,0,1,1.0,1.0,0.0
524168442841010176,false,63,0,0,0,0.09523809523809523,14,3.5714285714285716,0,1,0.0,,382,0,1,1.0,1.0,0.0
705092738224525312,unverified,88,1,0,0,0.03409090909090909,13,5.846153846153846,0,0,0.07692307692307693,,383,1,1,1.0,1.0,0.0
509084603617792001,false,116,2,0,0,0.02586206896551724,22,4.318181818181818,0,1,0.09090909090909091,,384,2,2,1.0,1.0,0.0
693533469922693120,non-rumor,64,1,1,0,0.09375,8,7.125,1,2,0.25,,385,2,1,1.0,1.0,0.0
510918747188514816,true,85,1,0,0,0.0,14,5.142857142857143,0,1,0.07142857142857142,,386,1,1,1.0,1.0,0.0
525301290218553344,true,88,0,0,0,0.06818181818181818,14,5.357142857142857,0,0,0.0,,387,0,1,1.0,1.0,0.0
500394061887709184,unverified,140,1,0,0,0.0,26,4.423076923076923,0,3,0.038461538461538464,,388,1,2,1.0,1.0,0.0
724661834419048448,unverified,85,0,0,0,0.03529411764705882,15,4.733333333333333,0,1,0.0,,389,0,1,1.0,1.0,0.0
757190314880884736,unverified,119,0,0,0,0.025210084033613446,21,4.714285714285714,0,7,0.0,,390,0,2,1.0,1.0,0.0
692780496590254081,non-rumor,98,0,0,0,0.061224489795918366,16,5.1875,0,0,0.0,,391,0,1,1.0,1.0,0.0
761381302260031489,non-rumor,27,0,1,0,0.1111111111111111,4,6.0,0,2,0.25,,392,1,0,1.0,1.0,0.0
644321231618076673,non-rumor,70,2,0,0,0.0,9,6.888888888888889,3,2,0.2222222222222222,,393,2,1,1.0,1.0,0.0
775672628493357057,unverified,119,1,2,0,0.025210084033613446,16,6.5,0,1,0.1875,,394,3,2,1.0,1.0,0.0
693240976970752004,non-rumor,80,1,1,0,0.075,14,4.785714285714286,0,0,0.14285714285714285,,395,2,1,1.0,1.0,0.0
551575491430211584,true,101,0,1,0,0.0297029702970297,15,5.8,2,2,0.06666666666666667,,396,1,2,1.0,1.0,0.0
380140114552188928,false,76,0,0,0,0.039473684210526314,14,4.5,2,2,0.0,,397,0,1,1.0,1.0,0.0
273182568298450945,false,63,0,0,0,0.047619047619047616,11,4.818181818181818,2,0,0.0,,398,0,1,1.0,1.0,0.0
80084555733803009,false,91,1,0,0,0.03296703296703297,11,7.363636363636363,0,0,0.09090909090909091,,399,1,1,1.0,1.0,0.0
522534012544638976,unverified,51,0,0,0,0.11764705882352941,9,4.777777777777778,0,0,0.0,,400,0,1,1.0,1.0,0.0
725983128444129280,unverified,90,2,0,0,0.06666666666666667,14,5.5,2,1,0.14285714285714285,,401,2,1,1.0,1.0,0.0
500327106824245249,unverified,135,1,0,0,0.0,23,4.913043478260869,0,1,0.043478260869565216,,402,1,2,1.0,1.0,0.0
692745208421679104,non-rumor,118,0,2,0,0.025423728813559324,18,5.611111111111111,0,4,0.1111111111111111,,403,2,2,1.0,1.0,0.0
489798752358916096,false,79,0,0,0,0.0759493670886076,13,5.153846153846154,2,0,0.0,,404,0,1,1.0,1.0,0.0
427831952826449920,true,55,0,0,0,0.05454545454545454,8,6.0,0,0,0.0,,405,0,1,1.0,1.0,0.0
552821069036670976,unverified,98,2,0,0,0.030612244897959183,15,5.6,1,0,0.13333333333333333,,406,2,1,1.0,1.0,0.0
527138218505175040,true,120,0,0,0,0.025,20,5.05,0,2,0.0,,407,0,2,1.0,1.0,0.0
766808183696351233,unverified,112,0,1,0,0.026785714285714284,18,5.277777777777778,2,1,0.05555555555555555,,408,1,2,1.0,1.0,0.0
538729383662338049,false,132,1,1,0,0.0,22,5.045454545454546,0,1,0.09090909090909091,,409,2,2,1.0,1.0,0.0
514540926640087040,false,60,0,0,0,0.1,12,4.083333333333333,1,0,0.0,,410,0,1,1.0,1.0,0.0
723511860516016128,unverified,94,1,0,0,0.06382978723404255,16,4.9375,0,1,0.0625,,411,1,1,1.0,1.0,0.0
684118654418419712,non-rumor,77,0,1,0,0.07792207792207792,11,6.090909090909091,0,2,0.09090909090909091,,412,1,1,1.0,1.0,0.0
534543768653807618,false,102,0,0,0,0.058823529411764705,18,4.722222222222222,0,1,0.0,,413,0,2,1.0,1.0,0.0
516705572373397504,unverified,137,0,0,0,0.0,22,5.2727272727272725,0,2,0.0,,414,0,2,1.0,1.0,0.0
693718533239365633,non-rumor,97,0,0,0,0.061855670103092786,19,4.157894736842105,3,0,0.0,,415,0,1,1.0,1.0,0.0
691986377584549888,non-rumor,68,1,0,0,0.08823529411764706,12,4.75,0,1,0.08333333333333333,,416,1,1,1.0,1.0,0.0
524152657783820288,false,112,0,1,0,0.026785714285714284,17,5.647058823529412,0,0,0.058823529411764705,,417,1,2,1.0,1.0,0.0
501934077612941312,unverified,137,0,0,0,0.0,18,6.666666666666667,0,7,0.0,,418,0,2,1.0,1.0,0.0
525033697045925888,true,96,0,0,0,0.0625,17,4.705882352941177,3,3,0.0,,419,0,1,1.0,1.0,0.0
407169885345943552,true,94,0,0,0,0.0,18,4.277777777777778,0,2,0.0,,420,0,1,1.0,1.0,0.0
489800427152879616,false,95,0,0,0,0.06315789473684211,16,5.0,0,0,0.0,,421,0,1,1.0,1.0,0.0
523888836456108032,true,100,0,0,0,0.06,16,5.3125,0,1,0.0,,422,0,2,1.0,1.0,0.0
427690961280696320,true,85,0,0,0,0.03529411764705882,14,5.142857142857143,4,0,0.0,,423,0,1,1.0,1.0,0.0
521769631519092736,unverified,95,1,0,0,0.06315789473684211,16,5.0,0,2,0.0625,,424,1,1,1.0,1.0,0.0
692727606718824448,non-rumor,108,0,0,0,0.027777777777777776,19,4.7368421052631575,0,1,0.0,,425,0,2,1.0,1.0,0.0
650975967146602496,unverified,137,0,0,0,0.0,25,4.52,1,2,0.0,,426,0,2,1.0,1.0,0.0
549599086073368576,false,86,0,0,0,0.06976744186046512,16,4.4375,0,0,0.0,,427,0,1,1.0,1.0,0.0
693185488644149248,non-rumor,87,0,0,0,0.06896551724137931,16,4.5,2,0,0.0,,428,0,1,1.0,1.0,0.0
372914976102834176,false,116,0,0,0,0.02586206896551724,18,5.5,0,2,0.0,,429,0,2,1.0,1.0,0.0
534303066867367937,false,85,0,0,0,0.07058823529411765,13,5.615384615384615,0,1,0.0,,430,0,1,1.0,1.0,0.0
688110059553861634,non-rumor,117,1,1,0,0.02564102564102564,20,4.9,0,1,0.1,,431,2,2,1.0,1.0,0.0
523123779124600833,false,103,1,0,0,0.02912621359223301,13,7.0,3,1,0.07692307692307693,,432,1,2,1.0,1.0,0.0
525116411887513602,true,100,0,0,0,0.06,15,5.733333333333333,0,1,0.0,,433,0,2,1.0,1.0,0.0
407211258304552960,true,78,0,0,0,0.038461538461538464,16,3.9375,0,0,0.0,,434,0,1,1.0,1.0,0.0
557885928417816576,false,96,1,0,0,0.03125,15,5.466666666666667,0,2,0.06666666666666667,,435,1,1,1.0,1.0,0.0
